28.0,3212,7722,2450,1001565.0320000023,35.95515823,91449.60626,393.1690874
29.0,17301,43302,13504,6540571.571999993,234.8613434,533318.4537,440.3773051
30.0,2690,6538,2037,868109.0090000009,25.83078957,76952.19238,335.6732117
31.0,2186,5837,1802,570798.4749999996,7.374708176,70792.51758,104.1735543
32.0,10219,25765,7687,4424177.9909999715,99.03132629,277181.2072,357.2800887
33.0,2317,5908,1821,835925.942000003,24.23267746,61668.58715,392.9500995
34.0,9114,23945,7286,3703755.720000017,142.0906219,365617.9699,388.6313957
35.0,9407,24475,7566,3552582.8959999946,111.5295486,297123.3391,375.3644833
36.0,2360,6011,1947,785164.0100000018,23.91204071,67104.15872,356.3421577
37.0,8295,19303,5702,3184872.070999988,84.01544952,231017.5027,363.6756892
38.0,2064,5278,1582,721437.3249999991,18.82415009,52276.76193,360.0863824
39.0,2512,6428,1871,888463.3449999964,25.81415749,80014.16248,322.6198549
40.0,2016,4763,1542,605872.5990000009,18.71538162,72657.0899,257.5850705
41.0,1331,3436,1051,594443.3629999986,13.9107666,63293.69495,219.7812375
42.0,2068,5611,1762,765468.8920000031,24.68630028,68280.70651,361.5413715
43.0,5222,13894,4573,1241234.5269999898,14.41155624,186269.3191,77.36945791
44.0,1999,5383,1730,704918.8830000007,20.61335373,64706.53668,318.5667907
45.0,4741,11563,3528,1760743.221999998,54.3415184,199002.5924,273.0693995
46.0,22614,58125,19348,8763921.484999917,280.8179626,652855.9733,430.1376936
47.0,1276,3431,1065,488007.42399999924,20.14833832,51528.73746,391.0116822
48.0,5242,13089,4031,1862457.6629999962,50.23209381,117576.3356,427.2296252
49.0,54957,136284,42806,19328517.075999733,562.8466187,1528104.298,368.3299756
50.0,4693,12100,3486,1797311.9320000059,49.90004349,155147.2377,321.6302412
51.0,1717,4530,1398,688883.2310000025,17.01180077,57080.85864,298.029868
52.0,8272,23504,7551,2282102.636000006,20.51037788,249632.318,82.16235001
53.0,3557,9708,3192,880784.7639999959,13.45333481,108084.7888,124.4701957
54.0,2772,7674,2261,1438806.7729999982,26.00123978,65263.50793,398.4039565
55.0,2022,5371,1652,718750.8319999966,21.36950111,58254.33893,366.8310637
56.0,14428,35500,11446,5488564.14599997,207.3380127,350694.5893,591.2210197
57.0,24315,68149,21707,6938536.045000038,51.79174805,805239.7185,64.31842203
58.0,3780,9460,2872,1266156.1730000062,37.02557755,85126.8354,434.9460117
59.0,8402,29497,8110,2892018.2839999944,43.86354446,195368.3031,224.5172004
60.0,2893,7727,2358,1131953.6159999985,27.8704052,78222.81824,356.2950789
61.0,4394,14894,4237,1241103.0160000043,12.76083755,66491.71027,191.9162179
62.0,4221,11435,3637,951952.2570000007,9.619956017,118271.5113,81.33789711
63.0,9002,25402,8228,2182189.8099999917,32.25462723,270920.1548,119.0558423
64.0,2567,8090,2345,717217.289,6.817203999,60896.30591,111.9477429
65.0,25004,66111,21367,5468841.168000068,98.10913086,788949.0117,124.3542097
66.0,9590,25843,8781,2284183.1349999867,40.84877014,328658.3236,124.2894739
67.0,9077,22236,7359,3239842.6059999894,99.03025055,235606.7919,420.320016
68.0,4172,12626,3865,1173210.2560000003,18.22566414,109738.4163,166.0828064
69.0,4513,11667,3536,1710922.7469999944,48.87189865,91010.15165,536.9939261
70.0,3021,8684,2793,771994.3470000002,8.553078651,80997.10284,105.5973405
71.0,2509,7414,2319,640253.6310000006,6.387597561,61923.17773,103.1535815
72.0,2957,7699,2216,1261772.7439999976,37.54618454,50238.33076,747.361307
73.0,24789,66614,21611,5551824.009000108,64.09963989,721974.7596,88.78376847
74.0,73159,171290,55305,21028766.386999834,595.7875366,2029109.785,293.6201585
75.0,12993,34167,11675,2553963.0979999756,43.61355972,420324.8813,103.7615465
76.0,6928,19286,5868,1533294.112999998,23.85658455,241188.036,98.91280243
77.0,5917,15339,4959,1300004.487,19.81077194,153188.5143,129.3228284
78.0,6062,15181,4865,1440958.1389999997,24.03538513,248388.4915,96.76529291
79.0,141631,357695,116087,52287114.08299874,1674.677002,3611577.485,463.696822
80.0,2497,7164,2269,571949.1600000026,9.657191277,98217.29431,98.32475374
81.0,11934,31927,10431,2413978.9739999976,35.60367203,383493.9258,92.8402502
82.0,9794,24530,7220,3369831.97099999,103.8839264,219332.8249,473.6360207
83.0,12018,31366,11110,2408061.862999984,30.73760986,290690.9121,105.7398377
84.0,33076,81126,25814,10945324.88400021,289.3482056,588176.3438,491.9412497
85.0,1811,4856,1580,839751.958999996,15.68548393,58384.79269,268.6570117
86.0,2871,7362,2548,593472.9729999987,9.11992836,99014.10645,92.10736417
87.0,3392,11303,3197,1133196.804000007,14.95446396,97910.77356,152.7356328
88.0,98127,237025,82717,19013357.524999633,350.9579773,4530296.314,77.4690998
89.0,1694,4077,1347,322227.3250000003,2.688459158,67520.10535,39.81716474
90.0,7767,19344,5587,2627941.895000016,81.5716095,200973.4399,405.8825363
91.0,2685,6861,2254,544550.6049999992,4.775723934,63817.18323,74.83445199
92.0,4750,12691,4161,888311.7310000064,12.26132488,106102.2662,115.5613854
93.0,19551,54355,17692,4026081.3630000013,59.12067413,573877.9498,103.0195953
94.0,3493,9899,3116,814167.9090000018,12.56005669,104203.9283,120.5334279
95.0,2055,5664,1847,502775.3860000005,7.71065712,73029.60498,105.5826212
96.0,2442,6772,2166,573575.1399999997,9.220184326,91360.29736,100.9211287
97.0,4579,14264,4293,1289848.3490000006,16.7948246,114661.1175,146.4735821
98.0,3116,7988,2408,1132446.7840000053,25.42089272,63363.72119,401.1900223
99.0,2659,6697,2187,427638.2420000014,4.605632305,75944.37158,60.64481421
100.0,2378,5863,2119,488888.99500000116,5.643120289,74742.58557,75.50073691
101.0,69678,176987,52552,23570230.275000166,660.3669434,1655686.139,398.8479022
102.0,1857,5212,1618,415592.66800000035,5.183897495,60803.83777,85.2560905
103.0,2529,8053,2435,725781.8730000023,9.274823189,50363.29724,184.1583792
104.0,3937,11238,3551,894254.5830000011,12.60952759,108238.4863,116.4976342
105.0,3836,10004,3380,833640.6250000015,10.60430622,138957.9868,76.31303867
106.0,8469,22753,7085,1720033.8490000186,23.94028664,311164.6905,76.93767116
107.0,1715,4669,1527,376628.5140000005,4.188406944,58191.57324,71.97617646
108.0,3320,9193,2845,784463.6329999958,11.50218678,96069.87933,119.7272949
109.0,1920,5141,1659,403634.86700000014,6.720550537,59294.34814,113.3421776
110.0,2141,5830,1777,451710.8859999999,3.644800186,64743.65845,56.29586393
111.0,33642,94107,30674,8040068.133999963,110.2007217,794324.2375,138.7351871
112.0,27335,59835,23828,4820091.160999978,89.4615097,877349.819,101.9678898
113.0,5244,15594,4995,1114549.895000014,15.75609016,133584.7058,117.948309
114.0,3918,9928,3378,912769.1569999994,16.77288818,134083.5837,125.0927796
115.0,12818,33547,11176,2451740.655000001,24.81465149,284937.5128,87.08804693
116.0,24740,66254,21530,5011563.949999951,77.15325165,683447.0646,112.8884088
117.0,4431,13326,4218,1224447.9270000071,20.25284195,127997.6728,158.2282045
118.0,4378,11457,3593,873119.4020000004,10.0298357,104439.7089,96.0346961
119.0,35826,83277,31642,6782168.603999921,113.6595993,1510974.26,75.22272372
120.0,3266,8461,2640,714346.6630000023,12.30788136,100193.8564,122.840679
121.0,10568,26325,9117,2230747.1240000213,36.53668594,456252.0856,80.08004148
122.0,20847,51255,15400,3900514.782000005,65.08255768,749405.7201,86.84555766
123.0,2543,6569,2172,537106.6959999985,7.619217396,90499.76416,84.19046686
124.0,1874,5204,1665,465256.9240000017,9.510584831,76231.49951,124.7592517
125.0,5635,14422,4950,1171134.9999999974,23.09892845,180580.7524,127.9146761
126.0,38094,98422,33070,7817071.0669999635,138.0788574,1038510.055,132.9586139
127.0,3709,8832,2910,749399.6090000016,8.362262726,127522.7108,65.57469389
128.0,1632,4348,1470,343590.96199999994,6.550573349,63232.65356,103.5947881
129.0,1784,4694,1480,413681.78100000083,6.962283134,55882.03674,124.5889295
130.0,1801,4848,1680,403584.143,4.853163719,51266.23645,94.66588646
131.0,2635,7162,2233,561746.7579999964,5.706717968,64354.7605,88.67592582
132.0,12297,29983,10555,2429287.707999995,42.95611572,395806.8228,108.527982
133.0,7017,17212,5307,2226405.334999999,49.96628571,97711.90056,511.3633592
134.0,2784,6989,2128,587363.5940000035,6.745383739,98465.37329,68.5051355
135.0,2921,8109,2635,593120.9239999993,8.388631821,69921.00562,119.9729859
136.0,7334,18617,5737,1336768.3420000058,13.48739243,208309.4565,64.74690421
137.0,3515,9124,3018,697966.0079999982,8.899967194,79280.72058,112.258909
138.0,1375,4134,1289,345024.1249999984,5.741761208,52003.91431,110.4101736
139.0,35683,80997,29112,6476452.378000074,108.5013886,930199.9856,116.643077
140.0,124729,303437,90435,41795474.78200226,1158.288696,2678205.033,432.4869388
141.0,5246,14101,4381,1012381.2140000035,12.59871101,119243.0959,105.6556853
142.0,1557,3861,1152,291752.15300000017,2.358455896,55012.02124,42.87164593
143.0,60883,164215,52956,16872597.755999863,349.1916809,1762653.717,198.1056617
144.0,33840,82011,28132,6263798.518000042,110.7907486,1083939.657,102.2111774
145.0,3287,7930,2655,1126528.894000001,34.03801727,94358.2128,360.7318988
146.0,56634,130735,39545,12547252.229000004,140.0739594,1434153.266,97.6701463
147.0,4196,11108,3554,1541125.5889999946,27.26095009,64074.67851,425.4559012
148.0,2561,6606,2181,541791.6149999982,6.728834629,69024.71899,97.48441902
149.0,2783,7373,2479,1095772.7499999995,24.02626991,92350.12523,260.1649955
150.0,5376,13572,4653,1114327.857000001,19.2115593,145552.0022,131.9910342
151.0,3584,8654,2576,895061.5290000014,7.902971268,117858.1049,67.05496643
152.0,3474,8157,2375,873785.6059999992,4.247848511,67074.21848,63.33057033
153.0,35987,87267,25707,7244872.320000102,86.83138275,873604.4646,99.39438987
154.0,362360,884374,279261,74586826.21199922,1298.202881,19559564.03,66.37176977
155.0,1803,4975,1514,445858.3310000001,4.456978798,58794.09021,75.80657821
156.0,10388,26208,7854,2333035.2709999694,24.52683449,226233.7007,108.4137085
157.0,2789,7052,2111,609466.1599999971,8.099790573,53570.4317,151.1989042
158.0,2326,5031,1510,387785.6400000001,3.852892876,69421.65649,55.4998695
159.0,5879,13900,3906,1262875.604000004,9.295512199,102581.6907,90.61570481
160.0,5804,14709,4720,1886497.5230000056,67.56069946,227670.6631,296.7474972
161.0,2212,5294,1583,425176.4609999994,4.95374155,73743.38077,67.1754061
162.0,3525,9745,2819,1440701.643000006,33.76363754,86842.37561,388.7921917
163.0,2194,5688,1780,527736.8519999991,6.623780727,55937.11707,118.4147678
164.0,3796,8693,2612,692713.7379999991,7.203241348,68277.43689,105.4995863
165.0,1379,3599,1043,435917.35300000006,4.226854801,52234.5036,80.92074223
166.0,4005,10354,3097,1431245.9329999976,38.45090866,82255.54019,467.4567643
167.0,2971,6824,2132,648149.1509999991,5.400027752,71150.14636,75.8962283
168.0,10486,24924,7456,2462964.400000006,32.73602676,250093.0717,130.8953765
169.0,3195,9284,2956,743568.1080000036,8.72747612,78497.4834,111.1816041
170.0,4595,11318,3719,894058.7570000001,10.28767967,91439.92014,112.5075313
171.0,18683,47447,14800,6551824.266999979,177.1658325,345842.6153,512.2729955
172.0,2476,6093,1983,578802.7010000005,9.113469124,72017.54628,126.5451212
173.0,3605,8544,2620,1175029.473000001,30.3996582,68926.38322,441.0453121
174.0,3507,8113,2771,550668.8800000015,8.192587852,93051.41113,88.04367126
175.0,15731,37961,13010,2778910.9899999616,40.88866043,362581.4001,112.7709817
176.0,6452,16302,4863,1657941.5730000124,15.39499664,138468.653,111.1803741
177.0,66883,158968,50263,13874229.491000174,268.5910339,2130628.315,126.0618908
178.0,23831,63343,20755,5139143.644000132,87.43416595,785796.7294,111.2681724
179.0,3323,9008,2777,758134.7040000021,7.959504604,68751.86078,115.771479
180.0,16609,39297,11546,4041903.341000013,58.76857758,278148.1215,211.285186
181.0,8154,19449,5697,1952644.977000003,31.79034615,147344.9491,215.7545701
182.0,6677,17045,5199,2535944.3170000156,52.75180054,126972.0431,415.4599645
183.0,4993,12398,3979,1606604.4419999851,15.89847183,123089.786,129.1615849
184.0,3438,9100,3105,743044.6649999986,8.444519997,87041.05634,97.01766445
185.0,5848,14374,4758,1020682.070000006,12.52096558,103712.1627,120.7280347
186.0,5592,14892,4690,1162687.5639999977,10.58549309,132195.7776,80.07436607
187.0,35093,88798,28649,12330334.684999753,438.4719849,2015029.579,217.6007684
188.0,9817,28787,8952,2506897.7540000104,50.28549576,288929.0926,174.0409569
189.0,5313,15385,4570,1366503.645000012,21.02050018,126285.9084,166.4516686
190.0,2945,7560,2238,1049111.5779999997,28.01408577,72912.47575,384.2152592
191.0,1782,4414,1415,416340.0819999985,4.305107594,56043.56897,76.81715624
192.0,12358,30988,9410,4139729.1949999994,89.23719788,308567.99,289.1978454
193.0,37116,92882,28460,12791033.093999911,375.0001221,972714.6253,385.5191567
194.0,2483,6023,1898,806404.5519999951,21.21393967,80089.42749,264.8781535
195.0,2170,5263,1566,454609.73000000085,5.344835758,69576.46899,76.81958909
196.0,30129,75366,24385,10472968.231999898,333.0494385,685933.7471,485.5417012
197.0,9506,25280,7873,1966939.845000003,27.67287445,271733.9736,101.8381106
198.0,2835,7942,2685,711074.6859999985,8.493790627,252718.7554,33.60965677
199.0,2816,6388,2169,849870.2850000019,26.38320351,100129.9703,263.4895769
200.0,107576,273849,96898,23590792.496999923,431.7654114,4227777.419,102.1258616
201.0,2548,7149,2234,647234.9500000009,13.16127205,76279.21973,172.5407273
202.0,22004,56187,17247,4665459.189000016,59.3116684,543521.9924,109.124689
203.0,3042,7864,2383,1150758.7639999958,29.11795235,73449.68607,396.4339932
204.0,1959,4692,1437,637992.638999998,19.47407341,76886.47968,253.2834575
205.0,2549,5922,1898,913715.4519999989,30.92357445,112679.2629,274.4389132
206.0,16189,41206,12251,6324603.32699997,162.1751862,341641.6931,474.6937784
207.0,9227,22533,7045,1970883.2190000082,27.44135666,316676.9188,86.65411032
208.0,10853,30171,9758,2535411.7090000017,41.19301224,332935.1688,123.7268276
209.0,2689,7411,2464,625308.056999997,11.48099518,72125.04437,159.181811
210.0,2141,5350,1951,402803.41299999884,5.203283787,366450.7833,14.19913403
211.0,2126,5101,1560,564104.1990000006,5.524321556,96689.11444,57.13488626
212.0,460,1353,440,139417.93700000003,0.907961965,62508.68262,14.52537354
213.0,2258,6131,2045,548779.7090000014,6.677232265,62973.11642,106.0330605
214.0,6957,16932,5294,1443018.1619999944,22.63883972,240781.1005,94.02249461
215.0,6898,18696,5653,1446952.6270000031,29.35055161,234214.4751,125.3148491
216.0,1488,3533,1075,301503.155999999,4.847840786,56946.00952,85.13047405
217.0,1553,3971,1206,339568.7149999993,6.008261204,53590.60425,112.1140784
218.0,15299,36677,11741,2828649.6649999646,42.27759552,551949.626,76.59683697
219.0,3956,10455,3138,879789.2289999942,15.66135216,115360.5996,135.7599753
220.0,2583,7240,2122,545631.3229999996,8.807350159,73610.39355,119.6481873
221.0,15519,43360,13252,3570731.3659999752,85.29483032,622471.1763,137.0261525
222.0,6049,17414,5264,1349041.354999995,22.66188812,172978.2899,131.0100137
223.0,1559,4364,1339,392856.4549999998,6.612096787,54137.27539,122.135751
224.0,2570,6540,2047,561666.7909999989,10.8649025,86567.81317,125.5074155
225.0,20594,53798,18289,4196298.40099998,85.48788452,723158.3041,118.2146206
226.0,2381,5407,1760,379769.1759999995,3.360451221,52348.82031,64.19344699
227.0,2387,6708,1923,513461.4339999991,4.084001064,52365.28113,77.99062616
228.0,3696,9700,2950,783787.2360000031,7.183203697,80412.66895,89.3292536
229.0,4842,11989,3733,1619070.5700000026,49.63113022,82907.07022,598.6356783
230.0,5837,17474,5258,1388576.2189999856,20.39574051,143659.6137,141.972681
231.0,7401,20911,6689,2017713.477000004,43.04851151,173306.2025,248.395677
232.0,3310,8868,2684,615441.1010000015,6.124681473,77984.94458,78.53671636
233.0,3689,11352,3390,1720321.1950000003,43.19462967,89148.42052,484.5249015
234.0,20540,57301,18375,6065217.394999958,122.5074158,601848.0292,203.552076
235.0,4065,12117,3650,1730760.1439999992,42.85906601,93477.85139,458.4943425
236.0,2077,5347,1602,405557.72800000134,5.519717216,68890.51671,80.12303406
237.0,21676,61260,19483,5624592.536000052,107.7107162,677913.7478,158.8855759
238.0,2358,6472,1924,564499.7840000001,8.300477028,79236.1655,104.7561675
239.0,11980,32121,9974,4892273.475999998,95.37898254,262087.8916,363.9198361
240.0,3364,10142,3097,921688.0309999973,16.79642487,93250.39282,180.1217599
241.0,13298,37743,11374,5348922.5060000215,115.422287,265825.0586,434.2039369
242.0,3541,9270,2801,1359943.1780000024,34.76015091,71539.69684,485.8861925
243.0,4769,12723,3929,1033493.4590000003,26.65053749,166325.0071,160.2316931
244.0,7769,19931,6799,1715086.7100000097,47.16989517,302342.1913,156.0149279
245.0,15524,45280,14279,4190721.9929999714,63.07214737,467976.7132,134.7762519
246.0,5420,14301,4587,2070738.3230000013,29.13780785,152649.0179,190.8810699
247.0,9422,25853,8164,3847128.250999985,106.0916672,206987.615,512.5507976
248.0,3259,10061,3059,1436449.9069999955,31.67831802,57491.16589,551.0119256
249.0,18096,48366,15258,3835642.202000023,66.39871979,608351.4987,109.1453213
250.0,49572,126703,41697,20061038.883000027,539.9448242,1483926.84,363.8621594
251.0,2965,7199,2245,707487.7710000041,13.69020367,113286.4045,120.8459543
252.0,8214,21600,6575,1724143.8799999773,28.91302681,260964.5707,110.79292
253.0,8362,22591,7432,3455823.657999981,87.67313385,225223.0592,389.272458
254.0,4883,11975,3713,1045624.0970000032,19.40869331,180309.2383,107.6411475
255.0,12696,29345,9759,2633055.4170000143,54.09136963,511130.593,105.8269068
256.0,713,1771,527,223257.6690000002,2.125512123,73432.76297,28.94501088
257.0,5083,14038,4208,1980972.5389999924,66.37648773,100512.2814,660.3818637
258.0,200,504,148,110905.10400000002,0.542665005,51956.74146,10.44455425
259.0,1913,4925,1477,429479.48399999965,3.570827007,102227.7431,34.9301168
260.0,8300,24021,7365,3538292.4920000043,96.16807556,163844.6382,586.9467359
261.0,2965,7133,2062,753741.7969999962,6.271338463,120305.7353,52.12834158
262.0,3581,9401,2884,799766.3809999991,12.53429985,108719.7845,115.2899622
263.0,1604,3984,1194,342246.98800000036,4.106074333,70486.53088,58.2533185
264.0,4345,12507,3936,1920439.895999999,51.61737061,82919.59411,622.4990747
265.0,21291,52753,16747,6823286.116000132,159.3249207,396290.1245,402.0411078
266.0,1059,2539,784,279460.49199999985,2.864704847,53355.67346,53.69072606
267.0,1827,4554,1356,426216.4289999995,4.765566826,101641.6075,46.88598443
268.0,9229,20867,6458,1854413.063000003,23.02824593,200352.0454,114.938911
269.0,777,1925,567,370354.78800000064,2.065387011,94899.53436,21.76393198
270.0,140,380,121,78865.12399999998,0.972321987,65893.39429,14.75598575
271.0,798,1714,502,217046.3309999999,2.445722103,118696.3535,20.604863
272.0,89667,229423,73359,31996084.657000598,1011.949829,2229499.864,453.8909581
273.0,43095,106179,35250,15983557.499000167,378.5436401,1063620.667,355.9009821
274.0,205,522,152,110919.38399999995,1.302688003,66646.04077,19.54636746
275.0,486,1075,326,147888.93999999986,1.618265986,69128.81274,23.40942832
276.0,809,1969,578,195491.88400000057,2.695268631,92822.25269,29.0368802
277.0,3599,9052,2990,1148257.575000001,37.11702347,91059.98134,407.610708
278.0,1414,3256,1079,273058.925,2.341912985,120184.2733,19.48601859
279.0,327,730,222,109368.05499999988,0.989221931,78458.82935,12.60816582
280.0,378,1098,293,125701.21400000007,1.008148074,136335.9095,7.394589422
281.0,401,1106,332,110650.51999999997,1.102092981,71641.90405,15.38335693
282.0,3101,7922,2415,653480.2250000011,7.346758842,117897.254,62.31492754
283.0,2304,5247,1537,466212.9389999987,7.306343079,145653.9297,50.16234779
284.0,3745,10105,3156,1338225.5599999987,40.40180969,81494.56818,495.7607678
285.0,1501,3509,1089,332686.14399999956,5.995304585,57125.49969,104.9497093
286.0,239,608,180,102275.83800000002,0.926947951,61309.98108,15.11903829
287.0,227,654,196,69991.66100000014,0.742542028,58648.31055,12.66092785
288.0,49354,112073,36028,9716373.00699996,185.343277,2674360.836,69.30376577
289.0,6208,17028,5299,2693458.5170000023,76.10996246,167100.6445,455.4737816
290.0,4290,10278,3665,801353.5069999954,21.87218475,190801.545,114.6331637
291.0,817,2113,620,226165.04100000026,1.651301861,55871.71118,29.55524049
292.0,3558,9123,2828,1177395.714000002,36.48200989,64752.37323,563.408074
293.0,213,598,169,71903.05999999997,0.613587022,63977.19983,9.590713934
294.0,3905,8129,2563,806089.4529999987,11.25727367,162683.6252,69.19733721
295.0,6049,15321,4757,1949737.6440000052,63.40686798,130166.5482,487.1210681
296.0,248,673,197,93634.93700000017,0.264663994,77577.00708,3.411629351
297.0,703,1794,517,166037.38799999998,1.349622011,64496.57813,20.92548241
298.0,329,818,247,81899.95500000005,0.814028025,59148.13477,13.76253077
299.0,3922,10488,3164,1492546.2910000042,51.4822998,112729.3136,456.6895528
300.0,674,1858,562,210815.8900000004,2.444967985,52544.70642,46.53119509
301.0,1715,4076,1294,412605.1690000013,3.860518694,250071.7363,15.43764502
302.0,191,512,157,63264.285,0.488041997,59339.53687,8.224567004
303.0,402,953,286,109301.03199999998,0.953669012,221935.8269,4.297048498
304.0,162,444,128,49808.07599999998,0.411768019,52292.0658,7.874388073
305.0,1910,5024,1432,471278.346999999,5.338347912,91083.73575,58.60923323
306.0,1495,3782,1160,316413.3189999994,5.286628723,130647.8906,40.46470783
307.0,1353,3405,1032,299520.27000000054,2.641297102,90556.76689,29.1673079
308.0,2864,7081,2079,719511.3150000006,10.8990345,182205.5849,59.81723615
309.0,6227,17293,5578,2546974.193,52.28194046,101897.3555,513.0843702
310.0,1570,4109,1251,352045.621000001,4.358575821,66819.66913,65.2289345
311.0,4340,11131,3329,979420.7579999964,12.86363029,194140.4837,66.2593914
312.0,3534,10066,3075,1410526.484000003,36.07816315,57963.84784,622.4252614
313.0,531,1703,474,167992.75999999963,0.848069966,84103.41821,10.08365633
314.0,4524,12311,4004,1762459.3510000138,49.85329056,70072.7107,711.4508638
315.0,218464,526331,175655,80025190.77900092,2463.658447,4873719.74,505.4985881
316.0,5478,13293,3927,1496844.093000006,17.29184151,184552.6309,93.69599027
317.0,141,388,121,53054.409999999974,0.459532022,61606.61328,7.459134629
318.0,6452,16176,5297,2356041.4509999943,57.93495178,146758.2115,394.7646349
319.0,348,997,282,117587.26,1.008398056,57344.05164,17.58505071
320.0,41,106,32,15561.146000000002,0.358659983,54451.34424,6.586797584
321.0,25624,58913,18126,6218569.53399984,126.6522446,1675634.764,75.58463651
322.0,1533,3977,1187,307432.6209999989,3.324712992,70636.63525,47.0678279
323.0,225438,566385,195523,87224522.15099962,2600.175293,5165561.23,503.3674323
324.0,273,738,217,74543.65399999995,0.427744031,58941.99207,7.257033839
325.0,2021,6267,1862,586220.5820000012,5.672881603,124446.7092,45.58482615
326.0,1201,2982,878,273908.49000000005,3.266618013,58812.95172,55.54249392
327.0,589,1777,528,182833.297,1.861683965,56483.43286,32.95982327
328.0,2693,7807,2452,1127157.039000001,33.84101868,59595.52248,567.8449868
329.0,6889,18040,5902,1377238.4739999964,29.6764679,231293.0611,128.3067799
330.0,1259,3858,1108,409792.87299999956,3.38336277,55972.41541,60.44696741
331.0,2207,5322,1703,715692.0700000005,22.8205986,55817.28583,408.8446485
332.0,2992,6889,2145,1033806.0169999966,27.97842979,59555.03728,469.7911557
333.0,7035,17474,5716,2752256.9289999967,61.01904297,145076.4743,420.5991582
334.0,1787,4628,1372,438020.7459999998,5.027288437,60636.25293,82.90895618
335.0,1106,2923,891,235566.11399999983,3.392531157,51949.68359,65.30417361
336.0,977,2494,708,266663.13799999974,2.776079178,71256.95679,38.95871088
337.0,3427,9347,2906,1309125.021999996,38.05581284,74175.44915,513.0513299
338.0,4566,12413,3686,1110401.5349999988,12.61459827,193036.1218,65.34838223
339.0,4281,10851,3634,1686041.5529999891,46.61912918,94627.06473,492.6616853
340.0,1344,3512,1028,363088.35700000124,5.576404572,61219.37424,91.08888552
341.0,2129,6247,1804,537163.978000001,7.301689148,63018.53963,115.8657308
342.0,5597,15070,4741,2226610.846999964,76.91969299,90254.82496,852.2502041
343.0,1615,4725,1384,468317.43299999833,5.45100069,59252.25865,91.99650468
344.0,5311,15126,4622,2315855.9589999844,98.73648071,96158.16905,1026.813236
345.0,22963,62373,19085,5559573.812999971,96.46864319,841488.9024,114.6404224
346.0,2903,8601,2530,780987.4449999963,7.624386787,83194.72693,91.64507258
347.0,3674,9479,3005,1356568.454000007,43.63303757,86091.09048,506.8240781
348.0,2368,6040,2088,812813.2730000011,24.38391113,52686.6911,462.8096892
349.0,29307,78120,25024,13010797.387000065,381.6270752,616999.469,618.5209135
350.0,32099,85953,29310,7798330.341999992,149.2116699,903966.8957,165.0632016
351.0,2628,7257,2145,609928.8499999986,7.310143948,78045.23877,93.66546971
352.0,1201,3214,959,347004.4860000002,8.290304184,54930.72935,150.9228856
353.0,3433,10162,2971,798559.5229999977,11.31762314,102903.0618,109.9833469
354.0,772,2292,663,191608.04000000027,2.641308784,51660.50879,51.12819921
355.0,2137,6046,1833,501538.0180000014,6.867910385,105135.9524,65.3240897
356.0,4754,11805,3743,1737421.1809999917,42.64066696,80983.21809,526.5370773
357.0,3110,9602,2788,857215.0629999995,9.748090744,109247.507,89.2294114
358.0,1742,4351,1488,384464.7330000006,6.470197201,72100.68056,89.73836517
359.0,14829,36578,11244,3287152.6980000073,72.12866211,998560.7762,72.23262102
360.0,3114,9057,2728,801727.0479999974,12.76648998,146498.2441,87.14432082
